,Id,SalePrice,LotFrontage_nan,MasVnrArea_nan,GarageYrBlt_nan,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
307,308,89500,1,0,1,0.17647058823529413,0.25,0.4354026207299284,0.3535933838971672,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.045454545454545456,0.0,1.0,1.0,0.2,0.5555555555555556,0.75,0.6470588235294118,0.9672131147540984,0.0,0.0,0.1,0.2,0.25,0.0,0.3333333333333333,0.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.7436639304255589,0.05220949263502456,1.0,0.5,1.0,0.6666666666666666,0.4276975665730367,0.7753972525779091,0.0,0.5081671036636117,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.0,0.33333333333333337,1.0,0.0,0.2,0.0,0.2616822429906542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7891716609201679,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.1818181818181818,0.5,0.6666666666666666,0.75
308,309,82500,1,0,0,0.05882352941176469,0.75,0.4354026207299284,0.44042097682839576,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.18181818181818182,0.8,1.0,1.0,0.8,0.3333333333333333,0.5,0.5073529411764706,0.9836065573770493,0.0,0.0,0.9,0.9,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.6450353185022218,0.8333333333333333,0.0,0.8247054651644307,0.14091653027823242,1.0,1.0,1.0,1.0,0.3580429178753737,0.0,0.0,0.33467108917478194,0.0,0.0,0.3333333333333333,0.0,0.125,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.0,0.2,0.4,0.44859813084112143,0.3333333333333333,0.5,0.38011283497884346,0.6666666666666666,1.0,1.0,0.75043690608077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1818181818181818,0.75,0.6666666666666666,0.75
309,310,360000,0,0,0,0.0,0.75,0.5340970033009982,0.4409910665238157,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.9545454545454546,0.8,1.0,1.0,0.8,0.8888888888888888,0.5,0.022058823529411763,0.04918032786885246,0.0,0.0,0.9,0.9,0.25,0.0,0.6666666666666666,1.0,1.0,1.0,0.75,1.0,1.0,0.8277687525464567,0.8333333333333333,0.0,0.8295551093909082,0.31031096563011457,1.0,1.0,1.0,1.0,0.6663215013591888,0.0,0.0,0.6228262911154023,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,0.8,0.02803738317757009,1.0,0.75,0.4992947813822285,0.6666666666666666,1.0,1.0,0.7909174502721471,0.8198950663856063,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9090909090909091,0.0,0.6666666666666666,0.75
310,311,165600,1,0,0,0.2352941176470588,0.75,0.4354026207299284,0.3476980929681637,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.5909090909090909,0.8,1.0,1.0,1.0,0.5555555555555556,0.5,0.09558823529411764,0.21311475409836064,0.0,0.0,0.6000000000000001,0.5,0.5,0.6407077759300108,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,0.6666666666666666,0.7237234988902643,0.8333333333333333,0.0,0.669486789150493,0.11407528641571196,1.0,0.75,1.0,1.0,0.2780957931969166,0.8765253858365705,0.0,0.5313033771046753,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.8,0.12149532710280372,1.0,0.5,0.29619181946403383,0.6666666666666666,1.0,1.0,0.7775842004485182,0.6594832756456472,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.0,0.6666666666666666,0.75
311,312,132000,0,0,0,0.0,0.75,0.31628002743472483,0.3555604547692639,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.8,1.0,1.0,0.8,0.5555555555555556,0.625,0.4485294117647059,0.13114754098360656,0.0,0.0,0.9,0.9,0.25,0.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.75,0.25,0.6666666666666666,0.7551708128699477,0.8333333333333333,0.0,0.7322996572135034,0.1590834697217676,1.0,1.0,1.0,1.0,0.4039303138285444,0.0,0.0,0.3775631113775151,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.3333333333333333,0.8,0.4,0.5700934579439252,0.3333333333333333,0.25,0.1692524682651622,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.75,0.6666666666666666,0.75
312,313,119900,0,0,0,1.0,0.25,0.41326840656122976,0.3506052099618042,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2272727272727273,0.0,1.0,0.0,0.2,0.4444444444444445,0.75,0.4926470588235294,0.9344262295081968,0.0,0.0,0.1,0.2,0.25,0.0,0.3333333333333333,1.0,0.5,0.75,0.75,0.5,0.16666666666666666,0.7212436271059562,0.8333333333333333,0.0,0.7296322087162539,0.1297872340425532,1.0,0.5,1.0,1.0,0.3269136571528626,0.7581052204919249,0.0,0.427068995539333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.3333333333333333,0.8,0.4,0.6261682242990654,0.3333333333333333,0.5,0.28913963328631875,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.5645833333333333,0.0,0.0,0.5,1.0,0.0,0.36363636363636365,0.0,0.6666666666666666,0.75
313,314,375000,0,0,0,0.0,0.75,0.7245987163359255,1.0000000000000002,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.8636363636363636,0.8,1.0,1.0,0.8,0.6666666666666665,0.5,0.3235294117647059,0.7377049180327869,1.0,0.0,0.8,0.8,0.25,0.0,0.3333333333333333,1.0,0.5,0.75,0.75,1.0,0.6666666666666666,0.824266177334743,0.5,0.5563093622795114,0.5665415175060444,0.3495908346972177,0.5,0.5,1.0,1.0,0.6838296335260825,0.0,0.0,0.639191551728516,0.6666666666666666,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.3333333333333333,0.5,1.0,0.6666666666666666,0.8,0.8,0.411214953271028,0.6666666666666666,0.5,0.3617771509167842,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.75,0.6666666666666666,0.75
314,315,178000,0,0,0,0.2941176470588235,0.25,0.38363315835431044,0.39124518250563334,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2272727272727273,0.8,1.0,1.0,1.0,0.6666666666666665,0.75,0.5955882352941176,0.27868852459016397,0.0,0.0,0.2,0.1,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,1.0,0.25,0.5,0.32797418398963313,0.8333333333333333,0.0,0.8469511973285552,0.11914893617021277,1.0,1.0,1.0,1.0,0.3450786908078278,0.877336557118991,0.0,0.5628600969781576,0.0,0.5,0.3333333333333333,0.5,0.375,0.3333333333333333,1.0,0.33333333333333337,1.0,0.3333333333333333,0.8,0.4,0.7570093457943925,0.3333333333333333,0.5,0.385049365303244,0.3333333333333333,1.0,1.0,0.0,0.0,0.42391304347826086,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.0,0.6666666666666666,0.75
315,316,188500,0,0,0,0.2352941176470588,0.75,0.445999747264507,0.35047970730129396,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.5909090909090909,0.8,1.0,1.0,1.0,0.6666666666666665,0.5,0.03676470588235294,0.0819672131147541,0.0,0.0,0.9,0.9,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.7008649060167722,0.8333333333333333,0.0,0.7318588975425313,0.11718494271685762,1.0,1.0,1.0,1.0,0.28826996850384834,0.8613595492359805,0.0,0.5146508528007954,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8,0.04672897196261682,1.0,0.5,0.30465444287729193,0.6666666666666666,1.0,1.0,0.683255517105897,0.6265574429900397,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75
316,317,260000,0,0,0,0.2352941176470588,0.75,0.5502789870375175,0.45066276389072035,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.5,0.8,1.0,1.0,1.0,0.6666666666666665,0.75,0.21323529411764705,0.49180327868852464,0.0,0.0,1.0,1.0,0.5,0.7632039754048331,0.6666666666666666,1.0,0.5,0.75,0.75,0.25,1.0,0.7571928816926583,0.8333333333333333,0.0,0.6493743972309419,0.13829787234042554,1.0,0.5,1.0,1.0,0.4685609812287215,0.9289357318596028,0.0,0.6904081922764851,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,0.6000000000000001,0.8,0.24299065420560745,0.6666666666666666,0.5,0.3413258110014104,0.6666666666666666,1.0,1.0,0.838898417235435,0.8369622985147089,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.6363636363636364,0.75,0.6666666666666666,0.75
317,318,270000,0,0,0,0.2352941176470588,1.0,0.4663383822971163,0.3786133525408397,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.8181818181818182,0.8,1.0,1.0,1.0,0.7777777777777777,0.5,0.007352941176470588,0.03278688524590164,0.0,0.0,0.9,0.9,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.901554042439358,0.17806873977086746,1.0,1.0,1.0,1.0,0.4465984874729392,0.8869987613128612,0.0,0.6255466826741176,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.8,0.8,0.009345794392523364,0.6666666666666666,0.75,0.7228490832157969,0.6666666666666666,1.0,1.0,0.7909174502721471,0.6105264084615272,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9999999999999999,0.25,0.6666666666666666,0.75
318,319,260000,0,0,0,0.2352941176470588,0.75,0.5340970033009982,0.3972680089468541,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.5,1.0,0.8,1.0,1.0,1.0,0.6666666666666665,0.5,0.11764705882352941,0.27868852459016397,0.0,0.0,0.6000000000000001,0.5,0.5,0.7520720391812579,0.6666666666666666,1.0,1.0,0.75,0.75,1.0,1.0,0.7982476542368052,0.8333333333333333,0.0,0.7592063845759738,0.22045826513911623,1.0,1.0,1.0,1.0,0.5343882231131603,0.9367686599446526,0.0,0.731948287338311,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,0.6000000000000001,0.8,0.14953271028037382,0.6666666666666666,0.75,0.46262341325811,0.6666666666666666,1.0,1.0,0.8633936780581423,0.6518703477283195,0.2608695652173913,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,0.75,0.6666666666666666,0.75
319,320,187500,1,0,0,0.3529411764705882,0.75,0.4354026207299284,0.4666940329438629,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.8,1.0,1.0,0.6000000000000001,0.6666666666666665,0.5,0.21323529411764705,0.49180327868852464,0.0,0.0,0.7000000000000001,0.6000000000000001,0.5,0.7346507324801014,0.3333333333333333,1.0,0.5,0.75,0.75,0.75,1.0,0.803850984413103,0.8333333333333333,0.0,0.7503371865998149,0.22454991816693945,1.0,0.5,1.0,1.0,0.5610212103265413,0.0,0.0,0.5243996463448886,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.6666666666666666,0.6000000000000001,0.8,0.27102803738317754,0.3333333333333333,0.5,0.41466854724964736,0.6666666666666666,1.0,1.0,0.807644835286682,0.6171345399661599,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.75,0.6666666666666666,0.75
320,321,342643,0,0,0,0.2352941176470588,0.75,0.6122053499000724,0.49437243011017173,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.9545454545454546,0.8,1.0,1.0,1.0,0.8888888888888888,0.5,0.0,0.01639344262295082,0.0,0.0,0.9,0.9,1.0,0.8018290038489448,0.3333333333333333,1.0,1.0,1.0,1.0,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.919330296540729,0.20441898527004912,1.0,1.0,1.0,1.0,0.49883316389514887,0.9440624026080991,0.0,0.7251955548677089,0.0,0.0,1.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.0,0.2,0.8,0.0,0.6666666666666666,0.75,0.5923836389280677,0.6666666666666666,1.0,1.0,0.8120086466513166,0.7997470594659153,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.0,1.0,1.0
321,322,354000,0,0,0,0.2352941176470588,0.75,0.5695741453544869,0.4365288224353481,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.9545454545454546,0.8,1.0,1.0,1.0,0.7777777777777777,0.5,0.022058823529411763,0.06557377049180328,0.0,0.0,0.9,0.9,0.5,0.8082500959002512,0.6666666666666666,1.0,1.0,1.0,0.75,0.75,1.0,0.7962384884939259,0.8333333333333333,0.0,0.6598223984433076,0.18592471358428805,1.0,1.0,1.0,1.0,0.4629387622649235,0.9425964744784412,0.0,0.7072978934227718,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.8,1.0,0.02803738317757009,1.0,0.75,0.614950634696756,0.6666666666666666,1.0,1.0,0.7728588897569967,0.7997470594659153,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75
322,323,301000,0,0,0,0.2352941176470588,0.75,0.5171874997152734,0.4065349317666358,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.4545454545454546,0.8,1.0,1.0,1.0,0.6666666666666665,0.5,0.15441176470588236,0.34426229508196726,0.0,0.0,0.7000000000000001,0.6000000000000001,0.5,0.6984309565549527,0.6666666666666666,1.0,0.5,0.5,0.75,1.0,0.5,0.38979983784433114,1.0,0.9999999999999999,0.0,0.2458265139116203,1.0,1.0,1.0,1.0,0.5813004767900432,0.9264025834918614,0.0,0.7430107768081453,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.6000000000000001,0.8,0.18691588785046728,1.0,0.5,0.40620592383638926,0.6666666666666666,1.0,1.0,0.7858739933852825,0.7254220233568902,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.6363636363636364,0.25,0.6666666666666666,0.75
323,324,126175,0,0,0,0.0,0.25,0.3088308114439411,0.29329457872384257,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2272727272727273,0.8,1.0,1.0,0.8,0.2222222222222222,0.875,0.375,0.03278688524590164,0.0,0.0,0.9,0.9,0.25,0.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.75,0.25,0.6666666666666666,0.6423638038617775,0.8333333333333333,0.0,0.8779777174161324,0.19018003273322423,1.0,1.0,1.0,1.0,0.47182960710868427,0.0,0.0,0.44103016882165136,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.8,0.47663551401869153,0.3333333333333333,0.25,0.15514809590973203,0.3333333333333333,1.0,1.0,0.7347350869366451,0.728658303205543,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,0.6666666666666666,0.75
324,325,242000,0,0,0,0.3529411764705882,0.75,0.5581162104013069,0.4227230416547987,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.36363636363636365,1.0,1.0,1.0,0.6000000000000001,0.6666666666666665,0.75,0.3161764705882353,0.06557377049180328,0.5,1.0,0.2,0.1,0.5,0.7734905755438063,0.6666666666666666,0.3333333333333333,0.5,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8465890564213711,0.11620294599018004,1.0,1.0,1.0,1.0,0.6572543443335741,0.915145229201947,0.0,0.7737893115310674,0.0,0.0,0.6666666666666666,0.5,0.625,0.3333333333333333,0.6666666666666666,0.75,1.0,0.3333333333333333,0.8,1.0,0.4579439252336448,1.0,0.5,0.39774330042313116,0.6666666666666666,1.0,1.0,0.8120086466513166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,1.0,0.6666666666666666,0.75
325,326,87000,0,0,0,0.14705882352941177,0.25,0.31628002743472483,0.26357357129945713,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.045454545454545456,0.4,1.0,1.0,0.4,0.4444444444444445,0.625,0.4852941176470588,0.9508196721311476,0.0,0.0,0.1,0.2,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.75,0.3333333333333333,0.5512716201053598,0.8333333333333333,0.0,0.8257753640697626,0.11783960720130934,1.0,0.0,0.0,0.3333333333333333,0.33165503805988106,0.0,0.0,0.31000572075674704,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.4,0.616822429906542,0.3333333333333333,0.5,0.2538787023977433,0.6666666666666666,1.0,1.0,0.0,0.0,0.4420289855072464,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9999999999999999,0.25,0.6666666666666666,0.75
326,327,324000,0,0,0,0.588235294117647,0.75,0.15252507265068416,0.41513042097391084,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.5454545454545454,0.8,1.0,0.75,0.8,0.7777777777777777,0.5,0.11029411764705882,0.26229508196721313,0.0,0.0,0.8,0.8,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,1.0,1.0,0.8554910728988195,0.8333333333333333,0.0,0.594990928113133,0.281342062193126,1.0,1.0,1.0,1.0,0.6197488468817363,0.0,0.0,0.5792937417433315,0.6666666666666666,0.0,0.3333333333333333,0.5,0.125,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.6666666666666666,0.8,0.8,0.14018691588785046,1.0,0.5,0.3335684062059238,0.6666666666666666,1.0,1.0,0.7124302600854443,0.5445349351609194,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.5,0.3333333333333333,0.75
327,328,145250,0,0,0,0.0,0.75,0.4903065586553299,0.42828512501539184,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.8,1.0,1.0,0.8,0.5555555555555556,0.5,0.3382352941176471,0.7704918032786886,1.0,0.0,0.2,0.1,0.5,0.7007610604380143,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.7337587989275547,0.8333333333333333,0.0,0.86482014074129,0.22635024549918167,1.0,0.5,1.0,1.0,0.5374111954704794,0.0,0.0,0.5023308132725877,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.0,0.2,0.8,0.42990654205607476,0.6666666666666666,0.25,0.20592383638928066,0.6666666666666666,1.0,1.0,0.0,0.6071161220020264,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,0.0,0.6666666666666666,0.75
328,329,214500,1,0,0,0.32352941176470584,0.75,0.4354026207299284,0.4330852795479385,1.0,0.5,0.3333333333333333,0.0,1.0,0.0,0.0,0.13636363636363635,1.0,1.0,1.0,0.4,0.5555555555555556,0.625,0.6838235294117647,0.26229508196721313,0.0,0.0,0.2,0.4,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8688492835984586,0.1381342062193126,1.0,0.75,0.0,0.6666666666666666,0.5540128244178759,0.8563310697086033,0.0,0.6558303031920985,0.0,0.0,0.6666666666666666,0.0,0.625,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0,0.2,0.4,0.7383177570093458,0.3333333333333333,0.5,0.31100141043723556,0.6666666666666666,1.0,1.0,0.0,0.6518703477283195,0.4855072463768116,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75
329,330,78000,0,0,0,0.2941176470588235,0.25,0.38363315835431044,0.31194815507541307,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.045454545454545456,0.8,1.0,1.0,1.0,0.4444444444444445,0.5,0.6544117647058824,0.9836065573770493,0.0,0.0,0.2,0.4,0.25,0.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.5,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8240592378555417,0.09754500818330607,1.0,0.5,0.0,1.0,0.21888369341372238,0.8373650703082233,0.0,0.4497442056974932,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.4,0.8317757009345794,0.3333333333333333,0.25,0.13328631875881522,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.24818840579710144,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75
330,331,119000,1,0,0,0.4117647058823529,0.75,0.4354026207299284,0.4110826126715743,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.8,1.0,0.25,0.8,0.4444444444444445,0.375,0.3161764705882353,0.7213114754098361,0.0,0.0,0.6000000000000001,0.5,0.5,0.6021171342261276,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,1.0,0.42988494700520313,0.5,0.1791044776119403,0.9362227324313516,0.28281505728314243,1.0,0.5,1.0,1.0,0.6217259360335987,0.0,0.0,0.5811417732133459,0.0,0.5,0.6666666666666666,0.0,0.75,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0,0.2,0.4,0.04672897196261682,0.3333333333333333,0.25,0.24823695345557123,0.6666666666666666,1.0,1.0,0.7476168747820979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9090909090909091,0.25,0.6666666666666666,0.75
331,332,139000,0,0,0,0.0,0.75,0.44073849905683593,0.3598196638155995,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.8,1.0,1.0,0.8,0.4444444444444445,0.625,0.3602941176470588,0.26229508196721313,0.0,0.0,0.2,0.1,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.780422621074235,0.8333333333333333,0.0,0.6899726727279896,0.1728314238952537,1.0,0.25,1.0,1.0,0.4352997893634263,0.0,0.0,0.4068848938230345,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.8,0.4579439252336448,0.6666666666666666,0.25,0.21720733427362482,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.25,0.6666666666666666,0.75
332,333,284000,0,0,0,0.0,0.75,0.5128386291432698,0.41165290030578383,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.9545454545454546,0.8,1.0,1.0,0.8,0.7777777777777777,0.5,0.044117647058823525,0.09836065573770493,0.0,0.0,0.9,0.9,0.5,0.7716774242539635,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.8132798049484804,0.0,0.32496607869742195,0.9514779137931707,0.5247135842880524,1.0,1.0,1.0,1.0,0.5993888281352366,0.0,0.0,0.5602627560449029,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.05607476635514018,0.6666666666666666,0.75,0.6205923836389281,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8181818181818182,0.75,0.6666666666666666,0.75
333,334,207000,0,0,0,0.588235294117647,0.25,0.3774152793542238,0.36034560732248555,1.0,1.0,0.0,0.3333333333333333,1.0,0.75,0.0,0.9545454545454546,0.8,1.0,0.75,0.8,0.6666666666666665,0.5,0.029411764705882353,0.0819672131147541,0.0,0.0,0.9,0.9,1.0,0.6763585062658503,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,1.0,0.7617780551927439,0.8333333333333333,0.0,0.8328243071457052,0.22225859247135846,1.0,1.0,1.0,1.0,0.5305055833800405,0.0,0.0,0.49587597614457035,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8,0.037383177570093455,0.6666666666666666,0.5,0.3413258110014104,0.6666666666666666,1.0,1.0,0.7791263723811479,0.5445349351609194,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.5,0.6666666666666666,0.75
334,335,192000,0,0,0,0.2352941176470588,0.75,0.3774152793542238,0.37952461030509177,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.5909090909090909,0.8,1.0,1.0,1.0,0.5555555555555556,0.5,0.07352941176470588,0.18032786885245902,0.0,0.0,0.9,0.9,0.25,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,1.0,1.0,0.7779360231502043,0.8333333333333333,0.0,0.6128427262852222,0.15433715220949265,1.0,0.75,1.0,1.0,0.39246766545761824,0.857465308339832,0.0,0.5622125456371765,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.6666666666666666,0.6000000000000001,0.8,0.09345794392523364,1.0,0.5,0.3328631875881523,0.6666666666666666,1.0,1.0,0.683255517105897,0.580939061400008,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.5,0.6666666666666666,0.75
